trial_id,parameters,auc,primary_metric,bkg_rej_@95%,bkg_rej_@98%,bkg_rej_@99%,model_name,val_accuracy,h5_file,output_dir,tarball,luts,luts_used,luts_available,luts_percent,registers,registers_used,registers_available,registers_percent,bram,bram_used,bram_available,bram_percent,dsp,dsp_used,dsp_available,dsp_percent,latency_min,latency_max,interval_min,interval_max,estimated_fmax,run_name,global_id,luts_plus_ff
635,281,0.9422599992808908,0.8298094279209411,0.8591496064896702,0.8338186073090424,0.8011072107782222,model_trial_635,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_secondary/model_trial_635.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_635,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_635.tar.gz,4723,4723,53200,8.88,5108,5108,106400,4.8,0,0,140,0.0,7,7,220,3.18,,,,,232.43,model1_6bit,model1_6bit_635,9831
637,193,0.943253259444382,0.8290236166668179,0.8551978738650485,0.8351308123274708,0.7945613032554174,model_trial_637,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_637.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_637,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_637.tar.gz,3335,3335,53200,6.27,3514,3514,106400,3.3,0,0,140,0.0,2,2,220,0.91,,,,,232.43,model1_6bit,model1_6bit_637,6849
656,205,0.9425080540205316,0.8273361935774518,0.8562077274967421,0.8317354062544408,0.7975031822483454,model_trial_656,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_secondary/model_trial_656.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_656,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_656.tar.gz,3718,3718,53200,6.99,3635,3635,106400,3.42,0,0,140,0.0,2,2,220,0.91,,,,,232.43,model1_6bit,model1_6bit_656,7353
629,199,0.9434175703432962,0.825945981901246,0.8565010083418747,0.8301238733631452,0.7960458485642845,model_trial_629,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_secondary/model_trial_629.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_629,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_629.tar.gz,3236,3236,53200,6.08,3334,3334,106400,3.13,0,0,140,0.0,4,4,220,1.82,,,,,238.27,model1_6bit,model1_6bit_629,6570
621,145,0.9421453609655578,0.8242727693270564,0.8570240762409257,0.8291775135226658,0.7907305111854895,model_trial_621,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_621.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_621,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_621.tar.gz,2516,2516,53200,4.73,2750,2750,106400,2.58,0,0,140,0.0,2,2,220,0.91,,,,,234.04,model1_6bit,model1_6bit_621,5266
620,171,0.9380353065894872,0.809431851509187,0.8376675404621743,0.814897457527189,0.7761843859696862,model_trial_620,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_secondary/model_trial_620.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_620,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_620.tar.gz,2670,2670,53200,5.02,2817,2817,106400,2.65,0,0,140,0.0,0,0,220,0.0,,,,,234.04,model1_6bit,model1_6bit_620,5487
638,121,0.9317581205773172,0.8058012160572774,0.841462050365694,0.8116350860643222,0.7675522538784124,model_trial_638,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_638.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_638,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_638.tar.gz,2066,2066,53200,3.88,2134,2134,106400,2.01,0,0,140,0.0,4,4,220,1.82,,,,,234.04,model1_6bit,model1_6bit_638,4200
641,121,0.922713487898656,0.7870339631312718,0.8286756102206863,0.793397250416489,0.7439416340883047,model_trial_641,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_secondary/model_trial_641.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_641,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_641.tar.gz,2146,2146,53200,4.03,2207,2207,106400,2.07,0,0,140,0.0,2,2,220,0.91,,,,,238.27,model1_6bit,model1_6bit_641,4353
625,99,0.9206382664730826,0.7481038032780938,0.7973157243885699,0.7507052346095585,0.7143928330627288,model_trial_625,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_625.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_625,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_625.tar.gz,1615,1615,53200,3.04,1624,1624,106400,1.53,0,0,140,0.0,2,2,220,0.91,,,,,232.43,model1_6bit,model1_6bit_625,3239
636,65,0.913760774215633,0.7460281610081604,0.7789206660196347,0.7513794782019768,0.7108522983240663,model_trial_636,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_636.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_636,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_636.tar.gz,1151,1151,53200,2.16,1175,1175,106400,1.1,0,0,140,0.0,0,0,220,0.0,,,,,238.27,model1_6bit,model1_6bit_636,2326
