Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
3.475156307220459,0.49350667839382184,60844,bwn,0.15939106199501135,4,1,1,2,2,3,7,5,5,,7,8,30,3,True,2,1,1,2,False
3.421184778213501,0.45435928197613973,60844,bwn,0.15939106199501135,4,1,1,2,2,3,7,5,5,,7,8,30,3,True,2,1,1,2,False
19.517051696777344,0.7088433337034143,53120,bnn,0.16338080036661484,,,,,0,3,7,7,5,,,,31,24,True,,,,,False
3.1698172092437744,0.366183725876134,52288,bwn,0.11416383539126918,1,4,2,3,2,1,8,,,,8,4,22,7,False,1,2,1,2,False
7.909700393676758,0.6995787654424704,50176,bnn,0.12863992316641937,,,,,0,2,7,7,,,,,19,13,True,,,,,True
3.5529274940490723,0.46420070207618136,50176,bwn,0.341887629976369,,,,,0,2,7,7,,,,,19,1,True,,,,,False
3.568652868270874,0.5330346528874668,50176,bwn,0.341887629976369,,,,,0,2,7,7,,,,,19,1,True,,,,,False

Signal Type: TT AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
17.960763931274414,0.4601931409504083,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
11.742887496948242,0.41920546707119194,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
9.419795989990234,0.4061070931826636,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
13.439013481140137,0.45066116467809714,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
8.437363624572754,0.0,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
3.144010066986084,0.5635657478778533,56728,bwn,0.18170389089279781,3,,1,,1,2,5,5,,,8,,26,7,True,1,,1,,False
3.2124834060668945,0.5790329950490263,56728,bwn,0.18170389089279781,3,,1,,1,2,5,5,,,8,,26,7,True,1,,1,,False
3.2670693397521973,0.5803850507468258,56728,bwn,0.18170389089279781,3,,1,,1,2,5,5,,,8,,26,7,True,1,,1,,False
3.5037035942077637,0.416054563364817,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
3.4056644439697266,0.3970194164663246,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
3.4630112648010254,0.4126883660571934,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
3.431422233581543,0.4079696797133713,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
3.3989124298095703,0.3786760197221866,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
6.610587120056152,0.7749096228045722,51004,ban,0.04757417816143067,4,,3,,1,3,3,1,1,,3,,29,4,True,3,,1,,True
3.9078805446624756,0.6986766340310787,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
3.9278008937835693,0.7032873897847159,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
4.059046268463135,0.7421508267504068,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
3.72845721244812,0.6729445626768074,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
3.4837646484375,0.7281849770628693,57230,bnn,0.4971335184042618,1,,2,,1,1,6,,,,7,,13,1,True,1,,2,,False
3.093301296234131,0.6510153680467884,81573,bwn,0.13120966300531728,1,,1,,1,1,6,,,,5,,12,1,True,1,,1,,True
3.141505002975464,0.71906387250225,81573,bwn,0.13120966300531728,1,,1,,1,1,6,,,,5,,12,1,True,1,,1,,True
3.453916072845459,0.695084828779931,71466,bnn,0.08590118834048416,2,,3,,1,1,7,,,,7,,21,2,False,1,,3,,False
3.4065821170806885,0.5253026765625846,54176,bwn,0.2632814322673427,1,,4,,1,1,5,,,,8,,5,4,True,1,,1,,False
3.4195969104766846,0.5400111560550481,54176,bwn,0.2632814322673427,1,,4,,1,1,5,,,,8,,5,4,True,1,,1,,False
3.492868185043335,0.5405150185995301,54176,bwn,0.2632814322673427,1,,4,,1,1,5,,,,8,,5,4,True,1,,1,,False
3.5226893424987793,0.558526875192882,54176,bwn,0.2632814322673427,1,,4,,1,1,5,,,,8,,5,4,True,1,,1,,False
3.4071333408355713,0.5279948823673916,54176,bwn,0.2632814322673427,1,,4,,1,1,5,,,,8,,5,4,True,1,,1,,False
2.8292713165283203,0.5804109999237912,82696,bwn,0.006268602470625495,2,,1,,1,2,7,7,,,4,,10,5,True,2,,1,,True
3.0283517837524414,0.6059708059308834,82696,bwn,0.006268602470625495,2,,1,,1,2,7,7,,,4,,10,5,True,2,,1,,True
3.0771124362945557,0.6240540588521778,64852,bwn,0.056243348361623036,4,,1,,1,3,6,4,4,,5,,11,4,True,1,,1,,False
3.07419490814209,0.5780414856293105,64852,bwn,0.056243348361623036,4,,1,,1,3,6,4,4,,5,,11,4,True,1,,1,,False
3.144632577896118,0.6730172792169777,64852,bwn,0.056243348361623036,4,,1,,1,3,6,4,4,,5,,11,4,True,1,,1,,False
3.3403689861297607,0.45219014440521,52072,ban,0.003946087354924743,2,,4,,1,1,2,,,,7,,26,24,True,2,,2,,True
3.378633499145508,0.45359956435033594,52072,ban,0.003946087354924743,2,,4,,1,1,2,,,,7,,26,24,True,2,,2,,True
3.5428502559661865,0.419213447683294,50176,bwn,0.25176329730888036,,,,,0,2,7,7,,,,,31,17,False,,,,,False
3.3664021492004395,0.5052986707162392,52664,bwn,0.018107627737715737,2,,4,,1,4,7,4,3,1,2,,29,24,False,1,,1,,True
3.559548854827881,0.7721847132231877,51486,bwn,0.10179173607701208,2,,3,,1,1,7,,,,5,,3,1,False,1,,3,,False
7.196218013763428,0.8490844043370043,51486,bwn,0.10179173607701208,2,,3,,1,1,7,,,,5,,3,1,False,1,,3,,False
3.6871302127838135,0.8284346113279021,51486,bwn,0.10179173607701208,2,,3,,1,1,7,,,,5,,3,1,False,1,,3,,False
3.475156307220459,0.7318766360228005,60844,bwn,0.15939106199501135,4,1,1,2,2,3,7,5,5,,7,8,30,3,True,2,1,1,2,False
3.421184778213501,0.6636873516830801,60844,bwn,0.15939106199501135,4,1,1,2,2,3,7,5,5,,7,8,30,3,True,2,1,1,2,False
3.513908624649048,0.5535097395077194,55200,bnn,0.43501578867124635,1,,4,,1,1,5,,,,8,,12,4,True,1,,1,,True
3.1698172092437744,0.4715193948803282,52288,bwn,0.11416383539126918,1,4,2,3,2,1,8,,,,8,4,22,7,False,1,2,1,2,False
3.4034719467163086,0.47309432239289423,50843,bwn,0.1092776455372918,1,3,1,1,2,2,6,5,,,6,7,26,18,True,1,2,1,1,False
3.5529274940490723,0.4904884485031213,50176,bwn,0.341887629976369,,,,,0,2,7,7,,,,,19,1,True,,,,,False
3.568652868270874,0.5519534325017145,50176,bwn,0.341887629976369,,,,,0,2,7,7,,,,,19,1,True,,,,,False
4.190171241760254,0.7569604113312927,51438,bwn,0.43567642214519076,4,1,1,2,2,1,7,,,,8,7,16,3,True,2,1,1,2,True
4.13494348526001,0.7469733887860824,51438,bwn,0.43567642214519076,4,1,1,2,2,1,7,,,,8,7,16,3,True,2,1,1,2,True
3.846099853515625,0.7148323585638633,51438,bwn,0.43567642214519076,4,1,1,2,2,1,7,,,,8,7,16,3,True,2,1,1,2,True

Signal Type: SUSY ggHbb AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
5.054902076721191,0.7233603550479769,84489,bnn,0.47159349216248936,3,,1,,1,1,7,,,,3,,4,3,True,1,,1,,False
4.999182224273682,0.7173891067649235,76827,bwn,0.45567902467556815,3,,3,,1,1,8,,,,3,,2,2,True,1,,2,,False
17.960763931274414,0.38168883207462884,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
11.742887496948242,0.30234888514469627,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
12.380853652954102,0.30571483477962197,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
9.419795989990234,0.2623275722545607,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
21.364540100097656,0.42993474032509005,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
13.439013481140137,0.33950082454142305,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
8.437363624572754,0.0,50024,ban,0.33783988545861626,4,1,3,4,2,2,4,2,,,3,5,16,13,True,2,1,2,2,True
3.144010066986084,0.4114146396519562,56728,bwn,0.18170389089279781,3,,1,,1,2,5,5,,,8,,26,7,True,1,,1,,False
3.2124834060668945,0.43956231027934717,56728,bwn,0.18170389089279781,3,,1,,1,2,5,5,,,8,,26,7,True,1,,1,,False
3.2670693397521973,0.44217701659569986,56728,bwn,0.18170389089279781,3,,1,,1,2,5,5,,,8,,26,7,True,1,,1,,False
3.4056644439697266,0.26769860141420826,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
3.4630112648010254,0.2974411789197498,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
3.4557666778564453,0.27951800532409465,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
3.3989124298095703,0.2522161071585442,50176,bwn,0.08949161820742663,,,,,0,2,7,7,,,,,12,3,True,,,,,True
6.610587120056152,0.7497987261289161,51004,ban,0.04757417816143067,4,,3,,1,3,3,1,1,,3,,29,4,True,3,,1,,True
3.9078805446624756,0.6306188675180864,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
4.187667369842529,0.6800141503422987,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
3.9278008937835693,0.64365964893281,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
4.059046268463135,0.6769967509148412,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
3.72845721244812,0.6097388221008692,50076,bnn,0.38493742335646414,4,,1,,1,1,6,,,,7,,16,3,False,2,,1,,True
3.4837646484375,0.5541140767364667,57230,bnn,0.4971335184042618,1,,2,,1,1,6,,,,7,,13,1,True,1,,2,,False
3.141505002975464,0.5676063371876344,81573,bwn,0.13120966300531728,1,,1,,1,1,6,,,,5,,12,1,True,1,,1,,True
3.453916072845459,0.6077579553414305,71466,bnn,0.08590118834048416,2,,3,,1,1,7,,,,7,,21,2,False,1,,3,,False
6.060240268707275,0.7281721811376758,53823,ban,0.1533315659587185,1,,3,,1,1,2,,,,5,,27,4,True,1,,3,,False
2.8292713165283203,0.4540998120111151,82696,bwn,0.006268602470625495,2,,1,,1,2,7,7,,,4,,10,5,True,2,,1,,True
3.0283517837524414,0.49323245260798104,82696,bwn,0.006268602470625495,2,,1,,1,2,7,7,,,4,,10,5,True,2,,1,,True
3.0771124362945557,0.5215144628558084,64852,bwn,0.056243348361623036,4,,1,,1,3,6,4,4,,5,,11,4,True,1,,1,,False
3.07419490814209,0.4623794031807371,64852,bwn,0.056243348361623036,4,,1,,1,3,6,4,4,,5,,11,4,True,1,,1,,False
3.144632577896118,0.5966091177225191,64852,bwn,0.056243348361623036,4,,1,,1,3,6,4,4,,5,,11,4,True,1,,1,,False
3.3403689861297607,0.25757815306671783,52072,ban,0.003946087354924743,2,,4,,1,1,2,,,,7,,26,24,True,2,,2,,True
3.4440598487854004,0.27081395237167927,52072,ban,0.003946087354924743,2,,4,,1,1,2,,,,7,,26,24,True,2,,2,,True
3.378633499145508,0.269225989047231,52072,ban,0.003946087354924743,2,,4,,1,1,2,,,,7,,26,24,True,2,,2,,True
3.3664021492004395,0.353446677933977,52664,bwn,0.018107627737715737,2,,4,,1,4,7,4,3,1,2,,29,24,False,1,,1,,True
3.5200963020324707,0.3640660225102395,52664,bwn,0.018107627737715737,2,,4,,1,4,7,4,3,1,2,,29,24,False,1,,1,,True
3.5613062381744385,0.6040731686455505,51486,bwn,0.10179173607701208,2,,3,,1,1,7,,,,5,,3,1,False,1,,3,,False
3.559548854827881,0.5953196912290324,51486,bwn,0.10179173607701208,2,,3,,1,1,7,,,,5,,3,1,False,1,,3,,False
7.196218013763428,0.7562506408074884,51486,bwn,0.10179173607701208,2,,3,,1,1,7,,,,5,,3,1,False,1,,3,,False
3.6871302127838135,0.6890104848287965,51486,bwn,0.10179173607701208,2,,3,,1,1,7,,,,5,,3,1,False,1,,3,,False
3.475156307220459,0.6459412381413699,60844,bwn,0.15939106199501135,4,1,1,2,2,3,7,5,5,,7,8,30,3,True,2,1,1,2,False
3.421184778213501,0.5918596354171561,60844,bwn,0.15939106199501135,4,1,1,2,2,3,7,5,5,,7,8,30,3,True,2,1,1,2,False
3.1698172092437744,0.27179743522534505,52288,bwn,0.11416383539126918,1,4,2,3,2,1,8,,,,8,4,22,7,False,1,2,1,2,False
3.5529274940490723,0.4266625761068169,50176,bwn,0.341887629976369,,,,,0,2,7,7,,,,,19,1,True,,,,,False
3.568652868270874,0.5387034691211475,50176,bwn,0.341887629976369,,,,,0,2,7,7,,,,,19,1,True,,,,,False
4.800212860107422,0.7000677081596212,51438,bwn,0.43567642214519076,4,1,1,2,2,1,7,,,,8,7,16,3,True,2,1,1,2,True
4.13494348526001,0.69802289347413,51438,bwn,0.43567642214519076,4,1,1,2,2,1,7,,,,8,7,16,3,True,2,1,1,2,True
3.846099853515625,0.6462616308055745,51438,bwn,0.43567642214519076,4,1,1,2,2,1,7,,,,8,7,16,3,True,2,1,1,2,True

