Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
6.6882452964782715,0.1817152633517612,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.474790096282959,0.07545144239918075,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.267139911651611,0.07400850563370485,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.930820465087891,0.1327284237743438,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.77170991897583,0.10003242457755313,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
5.925571918487549,0.11611425231453619,50040,ban,0.4179036539256223,2,,4,,1,1,3,,,,3,,22,20,True,1,,3,,False
3.5980312824249268,0.2745767039984079,57600,bwn,0.34350462664725,,,,,0,3,7,7,6,,,,4,2,True,,,,,True
3.5763375759124756,0.2608056455432443,57600,bwn,0.34350462664725,,,,,0,3,7,7,6,,,,4,2,True,,,,,True
3.319322109222412,0.06363367541547861,53440,bwn,0.00469813483842757,,,,,0,4,7,7,5,4,,,18,12,True,,,,,False
3.344412326812744,0.0696144873542486,53440,bwn,0.00469813483842757,,,,,0,4,7,7,5,4,,,18,12,True,,,,,False
6.251025676727295,0.38898057079763476,52488,bwn,0.009356204507216637,1,,4,,1,3,7,7,7,,2,,21,17,False,1,,3,,True
4.871461391448975,0.26128814881551804,52488,bwn,0.009356204507216637,1,,4,,1,3,7,7,7,,2,,21,17,False,1,,3,,True
3.397061824798584,0.10860772910252749,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
3.36072039604187,0.09755874182123737,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
3.475490093231201,0.11070312090843662,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
3.3686985969543457,0.0990961720916862,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
3.5298445224761963,0.13100687732571684,50176,bwn,0.021549264172508464,,,,,0,2,7,7,,,,,12,2,True,,,,,False
9.878504753112793,0.6913333099765656,65584,ban,0.24265291963375113,,,,,0,2,3,2,,,,,13,13,True,,,,,True
6.133613109588623,0.18915562341015782,51252,bwn,0.38462688744740037,1,,4,,1,2,6,1,,,7,,30,6,True,1,,2,,True
3.0421998500823975,0.08287506444517319,59536,bwn,0.11507677712143799,2,,2,,1,2,6,5,,,4,,8,3,True,1,,1,,True
3.116446018218994,0.10622395691257429,59536,bwn,0.11507677712143799,2,,2,,1,2,6,5,,,4,,8,3,True,1,,1,,True
3.097294330596924,0.10184563152361725,59536,bwn,0.11507677712143799,2,,2,,1,2,6,5,,,4,,8,3,True,1,,1,,True
8.324353218078613,0.4561209866310525,56310,bwn,0.417175439860131,1,2,2,3,2,1,6,,,,3,8,12,2,False,1,2,1,1,True
5.036174297332764,0.29879383849838076,56310,bwn,0.417175439860131,1,2,2,3,2,1,6,,,,3,8,12,2,False,1,2,1,1,True
3.940700054168701,0.17233220545148975,51768,bwn,0.08054885360087183,4,,2,,1,1,7,,,,7,,6,3,False,2,,2,,True
3.5311124324798584,0.1556884323911325,51768,bwn,0.08054885360087183,4,,2,,1,1,7,,,,7,,6,3,False,2,,2,,True
3.5930161476135254,0.16197785676304857,51768,bwn,0.08054885360087183,4,,2,,1,1,7,,,,7,,6,3,False,2,,2,,True
3.4773504734039307,0.11726259122222196,51768,bwn,0.08054885360087183,4,,2,,1,1,7,,,,7,,6,3,False,2,,2,,True
34.5986328125,0.5458920021090902,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
34.78413009643555,0.62288306905641,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
10.019488334655762,0.5401183616821046,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
57.69150924682617,0.6786195925033852,50176,bnn,0.15545914817818812,,,,,0,2,7,7,,,,,28,15,True,,,,,False
4.061897277832031,0.5479519115684182,99849,bwn,0.44464924998276717,1,1,1,2,2,1,8,,,,3,3,10,1,False,1,1,1,2,False
15.447994232177734,0.6148215710021024,53120,bnn,0.18099997599072376,,,,,0,3,7,7,5,,,,25,7,True,,,,,False
3.984269380569458,0.5454778954544954,62220,bwn,0.010317040155454038,2,,3,,1,2,7,6,,,2,,2,1,False,1,,1,,False
3.3145081996917725,0.2370966703498391,73088,bwn,0.09797266721401648,,,,,0,2,8,5,,,,,9,1,True,,,,,False
3.7286839485168457,0.36673118772002455,66312,bnn,0.19291936213683097,1,,2,,1,1,7,,,,4,,6,1,True,1,,2,,True
6.398100852966309,0.6041004275728534,65048,bnn,0.011700602325586174,,,,,0,2,8,1,,,,,28,9,True,,,,,False
6.014432907104492,0.5650671597734909,65048,bnn,0.011700602325586174,,,,,0,2,8,1,,,,,28,9,True,,,,,False

Signal Type: H to Long Lived AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
3.161987066268921,0.13387099952252232,66080,bnn,0.0,2,,2,,1,1,7,,,,8,,10,6,False,2,,2,,False
3.2135989665985107,0.14150890326382567,66080,bnn,0.0,2,,2,,1,1,7,,,,8,,10,6,False,2,,2,,False
3.1484196186065674,0.1275750885795895,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.145591974258423,0.0968267206071182,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.650846004486084,0.351836094562337,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.246549129486084,0.13836900608456332,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.742802143096924,0.5134863499552121,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.3664016723632812,0.30011409018997576,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.497786283493042,0.3225574104102861,73088,bwn,0.154501890446194,,,,,0,2,8,5,,,,,30,1,True,,,,,False
3.514910936355591,0.33102458248892297,73088,bwn,0.154501890446194,,,,,0,2,8,5,,,,,30,1,True,,,,,False
5.073176383972168,0.21418483650582043,54952,bwn,0.23202902203004694,1,,4,,1,3,7,3,3,,2,,28,14,False,1,,1,,False
4.547445297241211,0.20833010879752534,54952,bwn,0.23202902203004694,1,,4,,1,3,7,3,3,,2,,28,14,False,1,,1,,False
4.401405334472656,0.17807415987894348,54952,bwn,0.23202902203004694,1,,4,,1,3,7,3,3,,2,,28,14,False,1,,1,,False
3.179802894592285,0.14098543035293243,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.033625364303589,0.12738225134613446,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
2.9683921337127686,0.12465633921142759,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
2.9968016147613525,0.12685350715815408,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.3423447608947754,0.18479224665464658,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.09625244140625,0.13428541349534012,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
5.929319381713867,0.6068433852130025,66656,bnn,0.12734457687568468,,,,,0,2,8,3,,,,,7,6,True,,,,,True
5.5677642822265625,0.32696786769721975,53392,bwn,0.1290075877775218,4,,3,,1,4,8,2,2,1,8,,7,4,False,3,,3,,True
