Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
15.328715324401855,0.6886518342919101,50752,0.47896485110112014,3,1,4,4,2,3,3,3,1,,8,6,5,4,,,19,11,31,11,7,2,False,1,1,2,2,False
10.704504013061523,0.6421877424756618,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
8.143044471740723,0.421723878745661,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
9.27763843536377,0.4751663641384985,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
8.453524589538574,0.4620980712576625,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
9.933199882507324,0.5791606587691701,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
6.301808834075928,0.8258704459070503,75208,0.12804607391554224,,,,,0,2,3,1,,,,,6,4,,,10,8,,,27,2,True,,,,,
4.22161340713501,0.5323294175368604,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
3.800130605697632,0.45487240444648164,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
3.950411558151245,0.4655860000791762,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
9.546037673950195,0.5346366552091545,50224,0.47766772639904287,,,,,0,2,2,2,,,,,15,10,,,30,7,,,19,11,False,,,,,
24.840604782104492,0.7336127634364968,51336,0.4995829916393905,2,3,3,1,2,4,1,1,1,1,3,6,29,4,1,1,28,14,30,1,19,5,False,1,1,2,1,True
4.054782390594482,0.6577722353716426,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
3.8665084838867188,0.46549002555020447,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
4.687018871307373,0.706617317907455,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
3.786477565765381,0.30500066192221825,68288,0.025617001714802412,1,,4,,1,3,2,1,1,,8,,29,8,,,5,1,22,21,25,15,True,1,,3,,False
5.4346394538879395,0.7823274502064455,60652,0.06235672338866605,2,1,3,3,2,2,4,4,,,6,2,6,2,28,21,15,8,2,1,22,17,True,2,1,2,1,True
3.8054141998291016,0.5024405896459404,84760,0.025901096380774535,2,4,1,1,2,1,2,,,,4,8,30,5,,,30,27,1,1,19,4,True,1,4,1,1,False
3.991102695465088,0.5554854382698332,60536,0.3536330657782415,4,4,2,1,2,1,3,,,,7,1,26,5,,,28,24,10,8,27,2,True,1,1,1,1,False
3.9722394943237305,0.5511094208159345,63744,0.04350238291084285,2,,3,,1,1,3,,,,4,,8,7,5,4,17,6,15,8,30,14,False,2,,3,,True
9.897284507751465,0.7243432438215618,51840,0.23037102229501877,,,,,0,2,2,1,,,,,6,4,,,23,17,,,28,17,True,,,,,
3.774873733520508,0.5961125311630059,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.4092655181884766,0.46372031422685217,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.685636043548584,0.5946370087690077,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.6313705444335938,0.4688618355292416,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
8.377476692199707,0.5517260556593163,50240,0.10910245180579203,3,4,2,4,2,4,4,4,3,1,6,2,28,20,27,23,22,14,19,14,5,1,True,1,3,1,1,True
4.9560675621032715,0.5388637736720762,50369,0.09156001043777601,4,1,1,1,2,2,3,2,,,3,3,29,12,,,3,2,31,21,16,1,True,2,1,1,1,False
3.7803313732147217,0.2995815524316829,61104,0.013814480942360208,2,4,4,2,2,1,5,,,,8,5,9,8,1,1,29,7,29,2,16,5,True,1,3,3,2,True
3.4642343521118164,0.2978981764261186,61104,0.013814480942360208,2,4,4,2,2,1,5,,,,8,5,9,8,1,1,29,7,29,2,16,5,True,1,3,3,2,True
4.961523056030273,0.6432719943738457,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.848556995391846,0.6785833616932703,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.609766483306885,0.678517986070658,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.342814922332764,0.7276521128823236,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.504724025726318,0.6579281399138358,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.254097938537598,0.7185611022382209,56992,0.16193108227836572,4,3,1,4,2,4,4,3,3,3,4,4,8,2,,,8,6,25,5,28,20,False,2,1,1,3,False
6.434072494506836,0.7869050459781011,56992,0.16193108227836572,4,3,1,4,2,4,4,3,3,3,4,4,8,2,,,8,6,25,5,28,20,False,2,1,1,3,False
4.076812267303467,0.6597442939041236,77830,0.10291892261522873,3,,2,,1,2,3,3,,,7,,5,3,2,1,10,8,5,3,10,3,True,3,,1,,True
4.682211399078369,0.5374549693114974,50496,0.10022877544401343,4,,4,,1,1,3,,,,6,,11,4,2,2,15,14,27,9,16,6,False,3,,2,,True
5.6433281898498535,0.5802366227929328,50496,0.10022877544401343,4,,4,,1,1,3,,,,6,,11,4,2,2,15,14,27,9,16,6,False,3,,2,,True
4.283453941345215,0.5336536413085351,50496,0.10022877544401343,4,,4,,1,1,3,,,,6,,11,4,2,2,15,14,27,9,16,6,False,3,,2,,True
3.8924155235290527,0.5568913292518216,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
4.151907920837402,0.6685217087197259,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.9725120067596436,0.5787745955254293,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
4.015007972717285,0.6254936171408549,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.999645233154297,0.6074840047393351,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.952951192855835,0.5653047860168194,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
5.142129898071289,0.5925087310227163,52752,0.25971188901696673,4,,4,,1,1,4,,,,3,,15,2,22,2,28,5,17,4,5,2,False,3,,2,,True
5.490877151489258,0.6483918225275547,52752,0.25971188901696673,4,,4,,1,1,4,,,,3,,15,2,22,2,28,5,17,4,5,2,False,3,,2,,True
5.07451868057251,0.5748550885691844,52752,0.25971188901696673,4,,4,,1,1,4,,,,3,,15,2,22,2,28,5,17,4,5,2,False,3,,2,,True
11.120906829833984,0.7623228422668304,52104,0.44716094963784636,4,3,2,3,2,3,5,3,2,,8,4,13,3,6,2,5,1,24,9,16,3,True,2,1,2,2,True
22.241592407226562,0.6863014969116975,50196,0.35300595162479026,4,3,2,2,2,4,2,2,1,1,7,8,14,3,4,2,17,15,3,1,30,22,False,2,3,1,1,True
3.7486209869384766,0.27667393445006155,56068,0.045808385434942256,1,1,2,4,2,1,2,,,,5,5,14,10,29,15,8,6,9,7,20,10,True,1,1,1,2,True
3.731106996536255,0.23045714555357805,60712,0.16111457060164103,1,3,4,4,2,1,4,,,,4,1,11,8,17,6,4,1,5,2,22,16,True,1,1,1,1,True

