Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
11.32709789276123,0.47769814288616747,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
11.767000198364258,0.5243003845993067,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
12.424351692199707,0.5326871999179023,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
4.23444938659668,0.8204235651704327,96192,0.07736094846235897,4,,4,,1,1,5,,,,3,,7,1,,,12,12,28,13,29,20,True,2,,4,,False
10.478623390197754,0.7824676864983924,56690,0.2726139713118851,2,,1,,1,2,2,2,,,3,,4,4,18,17,1,1,9,9,19,8,True,1,,1,,True
5.748218536376953,0.8060083434966551,90170,0.2464136632129475,3,,3,,1,2,4,3,,,2,,10,2,,,9,4,5,4,28,5,True,1,,3,,False
3.8523759841918945,0.7733541020771248,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
6.020172595977783,0.7769636953317802,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
3.696948766708374,0.7293397686709834,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
15.526651382446289,0.10399716515633706,50002,0.15094715330751496,1,3,2,2,2,4,1,1,1,1,5,4,29,21,,,17,11,13,9,15,15,True,1,1,1,1,False
16.702964782714844,0.2480680002243801,50002,0.15094715330751496,1,3,2,2,2,4,1,1,1,1,5,4,29,21,,,17,11,13,9,15,15,True,1,1,1,1,False
7.6293864250183105,0.8513626612740376,57792,0.4982528918300209,4,,2,,1,1,4,,,,3,,6,4,,,15,14,24,8,7,1,False,2,,2,,False

Signal Type: SUSY ggHbb AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
3.72735333442688,0.6472783134628548,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.8420534133911133,0.648018088676769,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.3167922496795654,0.40096033001769216,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.3773746490478516,0.5847752360903125,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.4441142082214355,0.6245742886622689,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
4.938552379608154,0.8024700788540426,64512,0.01350809865292607,,,,,0,2,4,4,,,,,10,2,,,5,5,,,10,1,False,,,,,
12.273171424865723,0.38364610870897015,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
15.344639778137207,0.41410536006128484,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
11.32709789276123,0.2869441015982973,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
11.767000198364258,0.3638140692258268,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
12.424351692199707,0.38408616711141863,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
4.869170665740967,0.815949398821922,96192,0.07736094846235897,4,,4,,1,1,5,,,,3,,7,1,,,12,12,28,13,29,20,True,2,,4,,False
4.23444938659668,0.8129573763991536,96192,0.07736094846235897,4,,4,,1,1,5,,,,3,,7,1,,,12,12,28,13,29,20,True,2,,4,,False
5.742300033569336,0.7614197679944992,53712,0.019830282109757458,,,,,0,3,3,2,2,,,,7,3,,,12,12,,,14,1,True,,,,,
3.8523759841918945,0.6944497052821036,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
6.020172595977783,0.7172650408993275,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
3.696948766708374,0.6433448943405656,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
15.526651382446289,0.10069444891364053,50002,0.15094715330751496,1,3,2,2,2,4,1,1,1,1,5,4,29,21,,,17,11,13,9,15,15,True,1,1,1,1,False
16.702964782714844,0.1837360560114913,50002,0.15094715330751496,1,3,2,2,2,4,1,1,1,1,5,4,29,21,,,17,11,13,9,15,15,True,1,1,1,1,False
7.6293864250183105,0.7955062071638169,57792,0.4982528918300209,4,,2,,1,1,4,,,,3,,6,4,,,15,14,24,8,7,1,False,2,,2,,False

