trial_id,parameters,auc,primary_metric,bkg_rej_@99%
082,1897,0.9592952807912228,0.8361829951533073,0.8361829951533073
018,4187,0.9634533333916595,0.8360136783767359,0.8360136783767359
061,1905,0.9591541688553664,0.8358866907943073,0.8358866907943073
046,1729,0.9599398841277956,0.8356871388790624,0.8356871388790624
052,725,0.9573314396658658,0.8347347320108484,0.8347347320108484
058,2249,0.9585718619476524,0.8323763911943183,0.8323763911943183
066,489,0.95540936037729,0.8234479547440444,0.8234479547440444
060,2205,0.9545986745612878,0.8191817766772187,0.8191817766772187
051,391,0.9532133768371887,0.8173616213290762,0.8173616213290762
097,2571,0.9565036880058982,0.817228586718913,0.817228586718913
016,697,0.9528983345467048,0.8052705893735581,0.8052705893735581
040,3555,0.9638684166420839,0.8040521132850176,0.8040521132850176
080,1251,0.9573395291087977,0.7944947859503357,0.7944947859503357
085,3171,0.9594148623045851,0.794174293480397,0.794174293480397
115,775,0.9119344851770457,0.7897055399844591,0.7897055399844591
037,1045,0.9540337216556215,0.7894062121115919,0.7894062121115919
053,1865,0.9561820765174255,0.785654031402215,0.785654031402215
004,739,0.9053312686003674,0.7843146147589806,0.7843146147589806
031,377,0.907373374668546,0.781333430085777,0.781333430085777
015,405,0.9465055282977843,0.7622399400134849,0.7622399400134849
017,391,0.93217189792217,0.7529335643297927,0.7529335643297927
071,1003,0.9066124529713273,0.71496125366979,0.71496125366979
